Timestamps,Seconds,Values
12/18/2020 11:08:00.015,4668.5,58.63037769
12/18/2020 11:08:00.035,4668.52,58.61876232
12/18/2020 11:08:00.055,4668.54,58.63469018
12/18/2020 11:08:00.075,4668.56,58.60566993
12/18/2020 11:08:00.095,4668.58,58.6214112
12/18/2020 11:08:00.115,4668.6,58.63320506
12/18/2020 11:08:00.135,4668.62,58.61713099
12/18/2020 11:08:00.155,4668.64,58.64967641
12/18/2020 11:08:00.175,4668.66,58.62634694
12/18/2020 11:08:00.195,4668.68,58.61878723
12/18/2020 11:08:00.215,4668.7,58.64063366
12/18/2020 11:08:00.235,4668.72,58.63493353
12/18/2020 11:08:00.255,4668.74,58.58816423
12/18/2020 11:08:00.275,4668.76,58.61563492
12/18/2020 11:08:00.295,4668.78,58.66378398
12/18/2020 11:08:00.315,4668.8,58.64433689
12/18/2020 11:08:00.335,4668.82,58.61661621
12/18/2020 11:08:00.355,4668.84,58.61049663
12/18/2020 11:08:00.375,4668.86,58.60400835
12/18/2020 11:08:00.395,4668.88,58.61864486
12/18/2020 11:08:00.415,4668.9,58.60408526
12/18/2020 11:08:00.435,4668.92,58.62680416
12/18/2020 11:08:00.455,4668.94,58.63768384
12/18/2020 11:08:00.475,4668.96,58.62185979
12/18/2020 11:08:00.495,4668.98,58.63817229
12/18/2020 11:08:00.515,4669,58.62814262
12/18/2020 11:08:00.535,4669.02,58.63467455
12/18/2020 11:08:00.555,4669.04,58.61826738
12/18/2020 11:08:00.575,4669.06,58.61701216
12/18/2020 11:08:00.595,4669.08,58.63383417
12/18/2020 11:08:00.615,4669.1,58.60375769
12/18/2020 11:08:00.635,4669.12,58.64647397
12/18/2020 11:08:00.655,4669.14,58.66521506
12/18/2020 11:08:00.675,4669.16,58.6059274
12/18/2020 11:08:00.695,4669.18,58.65233862
12/18/2020 11:08:00.715,4669.2,58.63088269
12/18/2020 11:08:00.735,4669.22,58.61815122
12/18/2020 11:08:00.755,4669.24,58.61724636
12/18/2020 11:08:00.775,4669.26,58.61626913
12/18/2020 11:08:00.795,4669.28,58.60196498
12/18/2020 11:08:00.815,4669.3,58.64685356
12/18/2020 11:08:00.835,4669.32,58.6288447
12/18/2020 11:08:00.855,4669.34,58.64659105
12/18/2020 11:08:00.875,4669.36,58.63808215
12/18/2020 11:08:00.895,4669.38,58.6311134
12/18/2020 11:08:00.915,4669.4,58.64082141
12/18/2020 11:08:00.935,4669.42,58.63437421
12/18/2020 11:08:00.955,4669.44,58.62895594
12/18/2020 11:08:00.975,4669.46,58.6326519
12/18/2020 11:08:00.995,4669.48,58.62992589
12/18/2020 11:08:01.015,4669.5,58.63983459
12/18/2020 11:08:01.035,4669.52,58.64352288
12/18/2020 11:08:01.055,4669.54,58.63386998
12/18/2020 11:08:01.075,4669.56,58.62436036
12/18/2020 11:08:01.095,4669.58,58.63197141
12/18/2020 11:08:01.115,4669.6,58.64951631
12/18/2020 11:08:01.135,4669.62,58.60886972
12/18/2020 11:08:01.155,4669.64,58.62349886
12/18/2020 11:08:01.175,4669.66,58.63597174
12/18/2020 11:08:01.195,4669.68,58.64371145
12/18/2020 11:08:01.215,4669.7,58.63198153
12/18/2020 11:08:01.235,4669.72,58.63940689
12/18/2020 11:08:01.255,4669.74,58.64873035
12/18/2020 11:08:01.275,4669.76,58.62432228
12/18/2020 11:08:01.295,4669.78,58.63988711
12/18/2020 11:08:01.315,4669.8,58.62342661
12/18/2020 11:08:01.335,4669.82,58.62738013
12/18/2020 11:08:01.355,4669.84,58.62191063
12/18/2020 11:08:01.375,4669.86,58.6382702
12/18/2020 11:08:01.395,4669.88,58.65450095
12/18/2020 11:08:01.415,4669.9,58.63288052
12/18/2020 11:08:01.435,4669.92,58.63869502
12/18/2020 11:08:01.455,4669.94,58.64696467
12/18/2020 11:08:01.475,4669.96,58.62315256
12/18/2020 11:08:01.495,4669.98,58.61066078
12/18/2020 11:08:01.515,4670,58.62313766
12/18/2020 11:08:01.535,4670.02,58.65152708
12/18/2020 11:08:01.555,4670.04,58.63001463
12/18/2020 11:08:01.575,4670.06,58.64554068
12/18/2020 11:08:01.595,4670.08,58.59923706
12/18/2020 11:08:01.615,4670.1,58.63336235
12/18/2020 11:08:01.635,4670.12,58.63469745
