32,18,1,22,48,24,153,131,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,46,117,44,117,42,117,40,117,38,117,36,117,34,117,32,117,30,117,28,117,26,117,24,117,22,117,20,117,18,117,16,117,14,117,12,117,10,117,8,117,6,117,4,117,2,117,0,116,254,116,252,116,250,116,248,116,246,116,244,116,242,116,240,116,238,116,236,116,234,116,232,116,230,116,228,116,226,116,224,116,222,116,220,116,218,116,216,116,214,116,212,116,210,116,208,116,206,116,204,116,202,116,200,116,198,116,196,116,194,116,192,116,190,116,188,116,186,116,184,116,182,116,180,116,178,116,176,116,174,116,172,116,170,116,168,116,166,116,164,116,162,116,160,116,158,116,156,116,154,116,152,116,150,116,148,116,146,116,144,116,142,116,140,116,138,116,136,116,134,116,132,116,130,116,128,116,126,116,124,116,122,116,120,116,118,116,116,116,114,116,112,116,110,116,108,116,106,116,104,116,102,116,100,116,98,116,96,116,94,116,92,116,90,116,88,116,86,116,84,116,82,116,80,116,78,116,76,116,74,116,72,116,70,116,68,116,66,116,64,116,62,116,60,116,58,116,56,116,54,116,52,116,50,116,48,116,46,116,44,116,42,116,40,116,38,116,36,116,34,116,32,116,30,116,28,116,26,116,24,116,22,116,20,116,18,116,16,116,14,116,12,116,10,116,8,116,6,116,4,116,2,116,0,115,254,115,252,115,250,115,248,115,246,115,244,115,242,115,240,115,238,115,236,115,234,115,232,115,230,115,228,115,226,115,224,115,222,115,220,115,218,115,216,115,214,115,212,115,210,115,208,115,206,115,204,115,202,115,200,115,198,115,196,115,194,115,192,115,190,115,188,115,186,115,184,115,182,115,180,115,178,115,176,115,174,115,172,115,170,115,168,115,166,115,164,115,162,115,160,115,158,115,156,115,154,115,152,115,150,115,148,115,146,115,144,115,142,115,140,115,138,115,136,115,134,115,132,115,130,115,128,115,126,115,124,115,122,115,120,115,118,115,116,115,114,115,112,115,110,115,108,115,106,115,104,115,102,115,100,115,98,115,96,115,94,115,92,115,90,115,88,115,86,115,84,115,82,115,80,115,78,115,76,115,74,115,72,115,70,115,68,115,66,115,64,115,62,115,60
32,18,1,22,48,24,153,131,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,48,117,46,117,44,117,42,117,40,117,38,117,36,117,34,117,32,117,30,117,28,117,26,117,24,117,22,117,20,117,18,117,16,117,14,117,12,117,10,117,8,117,6,117,4,117,2,117,0,116,254,116,252,116,250,116,248,116,246,116,244,116,242,116,240,116,238,116,236,116,234,116,232,116,230,116,228,116,226,116,224,116,222,116,220,116,218,116,216,116,214,116,212,116,210,116,208,116,206,116,204,116,202,116,200,116,198,116,196,116,194,116,192,116,190,116,188,116,186,116,184,116,182,116,180,116,178,116,176,116,174,116,172,116,170,116,168,116,166,116,164,116,162,116,160,116,158,116,156,116,154,116,152,116,150,116,148,116,146,116,144,116,142,116,140,116,138,116,136,116,134,116,132,116,130,116,128,116,126,116,124,116,122,116,120,116,118,116,116,116,114,116,112,116,110,116,108,116,106,116,104,116,102,116,100,116,98,116,96,116,94,116,92,116,90,116,88,116,86,116,84,116,82,116,80,116,78,116,76,116,74,116,72,116,70,116,68,116,66,116,64,116,62,116,60,116,58,116,56,116,54,116,52,116,50,116,48,116,46,116,44,116,42,116,40,116,38,116,36,116,34,116,32,116,30,116,28,116,26,116,24,116,22,116,20,116,18,116,16,116,14,116,12,116,10,116,8,116,6,116,4,116,2,116,0,115,254,115,252,115,250,115,248,115,246,115,244,115,242,115,240,115,238,115,236,115,234,115,232,115,230,115,228,115,226,115,224,115,222,115,220,115,218,115,216,115,214,115,212,115,210,115,208,115,206,115,204,115,202,115,200,115,198,115,196,115,194,115,192,115,190,115,188,115,186,115,184,115,182,115,180,115,178,115,176,115,174,115,172,115,170,115,168,115,166,115,164,115,162,115,160,115,158,115,156,115,154,115,152,115,150,115,148,115,146,115,144,115,142,115,140,115,138,115,136,115,134,115,132,115,130,115,128,115,126,115,124,115,122,115,120,115,118,115,116,115,114,115,112,115,110,115,108,115,106,115,104,115,102,115,100,115,98,115,96,115,94,115,92,115,90,115,88,115,86,115,84,115,82,115,80,115,78,115,76,115,74,115,72,115,70,115,68,115,66,115,64,115,62,115,60
