Timestamps,Seconds,Values
12/18/2020 17:53:50.216,21221.964,20.5809
12/18/2020 17:53:44.199,21215.947,20.5921
12/18/2020 17:53:36.166,21207.914,20.6187
12/18/2020 17:53:30.119,21201.867,20.6266
12/18/2020 17:53:06.100,21177.848,20.6441
12/18/2020 17:53:02.459,21174.207,20.6531
12/18/2020 17:52:33.899,21145.647,20.5926
12/18/2020 17:52:15.114,21126.862,20.5686
12/18/2020 17:52:01.874,21113.622,20.5129
12/18/2020 17:51:58.830,21110.578,20.5141
12/18/2020 17:51:45.249,21096.997,20.5097
12/18/2020 17:51:36.725,21088.473,20.5004
12/18/2020 17:51:26.747,21078.495,20.4391
12/18/2020 17:51:18.823,21070.571,20.4423
12/18/2020 17:51:12.776,21064.524,20.4433
12/18/2020 17:50:42.724,21034.472,20.3861
12/18/2020 17:49:45.480,20977.228,20.5688
12/18/2020 17:49:39.766,20971.514,20.5701
12/18/2020 17:49:34.241,20965.989,20.5716
12/18/2020 17:48:43.384,20915.132,20.6657
12/18/2020 17:48:14.397,20886.145,20.6341
12/18/2020 17:48:10.350,20882.098,20.6335
12/18/2020 17:48:02.325,20874.073,20.6326
12/18/2020 17:47:58.286,20870.034,20.6331
12/18/2020 17:47:50.472,20862.22,20.6301
12/18/2020 17:47:44.626,20856.374,20.6281
12/18/2020 17:47:26.545,20838.293,20.5284
12/18/2020 17:47:12.198,20823.946,20.5352
12/18/2020 17:47:04.167,20815.915,20.5386
12/18/2020 17:46:58.416,20810.164,20.5406
12/18/2020 17:46:55.446,20807.194,20.5421
12/18/2020 17:46:37.813,20789.561,20.5514
12/18/2020 17:46:10.012,20761.76,20.5633
12/18/2020 17:45:58.135,20749.883,20.5827
12/18/2020 17:45:55.119,20746.867,20.6755
12/18/2020 17:45:12.721,20704.469,20.794
12/18/2020 17:45:04.625,20696.373,20.7904
12/18/2020 17:44:53.047,20684.795,20.7873
12/18/2020 17:44:39.702,20671.45,20.7843
12/18/2020 17:44:29.631,20661.379,20.7812
