Timestamps,Seconds,Values
2021-02-09 09:05:37.503,1534.143,27.8058
2021-02-09 09:05:36.461,1533.101,27.8207
2021-02-09 09:05:35.512,1532.152,27.7891
2021-02-09 09:05:34.469,1531.109,27.8057
2021-02-09 09:05:33.427,1530.067,27.8212
2021-02-09 09:05:32.491,1529.131,27.8332
2021-02-09 09:05:31.448,1528.088,27.8461
2021-02-09 09:05:30.511,1527.151,27.8188
2021-02-09 09:05:29.469,1526.109,27.8093
2021-02-09 09:05:28.521,1525.161,27.8421
2021-02-09 09:05:27.478,1524.118,27.8173
2021-02-09 09:05:26.435,1523.075,27.8205
2021-02-09 09:05:25.503,1522.143,27.8053
2021-02-09 09:05:24.461,1521.101,27.8115
2021-02-09 09:05:23.511,1520.151,27.8337
2021-02-09 09:05:22.468,1519.108,27.8006
2021-02-09 09:05:21.426,1518.066,27.7979
2021-02-09 09:05:20.493,1517.133,27.8013
2021-02-09 09:05:19.450,1516.09,27.7987
2021-02-09 09:05:18.497,1515.137,27.8003
2021-02-09 09:05:17.469,1514.109,27.8107
2021-02-09 09:05:15.478,1512.118,27.8252
2021-02-09 09:05:14.436,1511.076,27.8151
2021-02-09 09:05:12.445,1509.085,27.8179
2021-02-09 09:05:12.445,1509.085,27.8179
2021-02-09 09:05:10.471,1507.111,27.8159
2021-02-09 09:05:09.522,1506.162,27.8386
2021-02-09 09:05:08.480,1505.12,27.8144
2021-02-09 09:05:07.448,1504.088,27.8331
2021-02-09 09:05:06.510,1503.15,27.8298
2021-02-09 09:05:05.466,1502.106,27.8273
2021-02-09 09:05:04.518,1501.158,27.8488
2021-02-09 09:05:03.474,1500.114,27.8391
2021-02-09 09:05:02.431,1499.071,27.8612
2021-02-09 09:05:01.498,1498.138,27.8438
2021-02-09 09:05:00.455,1497.095,27.8435
2021-02-09 09:04:59.506,1496.146,27.8828
2021-02-09 09:04:58.462,1495.102,27.8683
2021-02-09 09:04:57.529,1494.169,27.8359
2021-02-09 09:04:56.486,1493.126,27.8642
2021-02-09 09:04:55.443,1492.083,27.8557
2021-02-09 09:04:54.495,1491.135,27.8667
2021-02-09 09:04:53.464,1490.104,27.8914
2021-02-09 09:04:52.515,1489.155,27.8952
2021-02-09 09:04:51.473,1488.113,27.8854
2021-02-09 09:04:50.429,1487.069,27.8882
2021-02-09 09:04:49.621,1486.261,27.8871
2021-02-09 09:04:48.573,1485.213,27.8765
2021-02-09 09:04:47.624,1484.264,27.8781
2021-02-09 09:04:46.581,1483.221,27.9099
2021-02-09 09:04:45.539,1482.179,27.8837
2021-02-09 09:04:44.606,1481.246,27.8928
2021-02-09 09:04:43.561,1480.201,27.8704
2021-02-09 09:04:42.623,1479.263,27.8708
2021-02-09 09:04:41.580,1478.22,27.8726
2021-02-09 09:04:40.630,1477.27,27.8538
2021-02-09 09:04:39.604,1476.244,27.8867
2021-02-09 09:04:38.562,1475.202,27.8511
2021-02-09 09:04:37.614,1474.254,27.8633
2021-02-09 09:04:36.579,1473.219,27.8504
2021-02-09 09:04:35.626,1472.266,27.8634
2021-02-09 09:04:34.583,1471.223,27.8692
2021-02-09 09:04:33.542,1470.182,27.8809
2021-02-09 09:04:32.609,1469.249,27.8601
2021-02-09 09:04:31.567,1468.207,27.8445
2021-02-09 09:04:30.630,1467.27,27.8836
2021-02-09 09:04:29.587,1466.227,27.8402
2021-02-09 09:04:28.639,1465.279,27.8427
2021-02-09 09:04:27.597,1464.237,27.8717
2021-02-09 09:04:26.554,1463.194,27.8577
2021-02-09 09:04:25.621,1462.261,27.8611
2021-02-09 09:04:24.579,1461.219,27.8336
2021-02-09 09:04:23.631,1460.271,27.8433
2021-02-09 09:04:22.589,1459.229,27.8475
2021-02-09 09:04:21.546,1458.186,27.8506
2021-02-09 09:04:20.598,1457.238,27.8452
2021-02-09 09:04:19.557,1456.197,27.8332
2021-02-09 09:04:18.630,1455.27,27.8523
2021-02-09 09:04:17.574,1454.214,27.8246
2021-02-09 09:04:16.548,1453.188,27.8417
2021-02-09 09:04:15.599,1452.239,27.8265
2021-02-09 09:04:14.557,1451.197,27.8026
2021-02-09 09:04:13.608,1450.248,27.8148
2021-02-09 09:04:12.567,1449.207,27.807
2021-02-09 09:04:11.633,1448.273,27.7801
2021-02-09 09:04:10.591,1447.231,27.7343
2021-02-09 09:04:09.549,1446.189,27.7763
2021-02-09 09:04:08.600,1445.24,27.7344
2021-02-09 09:04:07.558,1444.198,27.7447
2021-02-09 09:04:06.630,1443.27,27.7403
2021-02-09 09:04:05.587,1442.227,27.734
2021-02-09 09:04:04.639,1441.279,27.7237
2021-02-09 09:04:03.596,1440.236,27.7268
2021-02-09 09:04:02.553,1439.193,27.6767
2021-02-09 09:04:01.620,1438.26,27.6537
2021-02-09 09:04:00.578,1437.218,27.6529
2021-02-09 09:03:59.536,1436.176,27.6506
2021-02-09 09:03:58.587,1435.227,27.6032
2021-02-09 09:03:57.545,1434.185,27.6142
2021-02-09 09:03:56.597,1433.237,27.5692
2021-02-09 09:03:55.569,1432.209,27.5534
2021-02-09 09:03:54.521,1431.161,27.5814
2021-02-09 09:03:53.584,1430.224,27.5325
2021-02-09 09:03:52.542,1429.182,27.5457
2021-02-09 09:03:50.548,1427.188,27.4855
2021-02-09 09:03:48.573,1425.213,27.436
2021-02-09 09:03:47.525,1424.165,27.4388
2021-02-09 09:03:45.549,1422.189,27.3565
2021-02-09 09:03:44.601,1421.241,27.3885
2021-02-09 09:03:43.559,1420.199,27.3368
2021-02-09 09:03:42.517,1419.157,27.3161
2021-02-09 09:03:41.579,1418.219,27.3124
2021-02-09 09:03:40.692,1417.332,27.282
2021-02-09 09:03:39.603,1416.243,27.2829
2021-02-09 09:03:38.561,1415.201,27.3038
2021-02-09 09:03:37.598,1414.238,27.2325
2021-02-09 09:03:36.556,1413.196,27.2301
2021-02-09 09:03:35.614,1412.254,27.2419
2021-02-09 09:03:34.570,1411.21,27.1606
2021-02-09 09:03:33.528,1410.168,27.199
2021-02-09 09:03:32.595,1409.235,27.1614
2021-02-09 09:03:31.553,1408.193,27.1637
2021-02-09 09:03:30.604,1407.244,27.163
2021-02-09 09:03:29.573,1406.213,27.1038
2021-02-09 09:03:28.530,1405.17,27.0983
2021-02-09 09:03:27.582,1404.222,27.1126
2021-02-09 09:03:26.538,1403.178,27.087
2021-02-09 09:03:25.606,1402.246,27.0825
2021-02-09 09:03:24.562,1401.202,27.0561
2021-02-09 09:03:23.614,1400.254,27.0889
2021-02-09 09:03:22.570,1399.21,27.0655
2021-02-09 09:03:21.528,1398.168,27.0146
2021-02-09 09:03:20.595,1397.235,26.9752
2021-02-09 09:03:19.552,1396.192,26.9805
2021-02-09 09:03:18.603,1395.243,27.0317
2021-02-09 09:03:17.573,1394.213,27.0298
2021-02-09 09:03:16.520,1393.16,26.9849
2021-02-09 09:03:15.586,1392.226,27.0198
2021-02-09 09:03:14.544,1391.184,27.1233
2021-02-09 09:03:13.597,1390.237,27.052
2021-02-09 09:03:12.554,1389.194,27.0254
2021-02-09 09:03:11.523,1388.163,27.0936
2021-02-09 09:03:10.575,1387.215,27.3088
2021-02-09 09:03:09.533,1386.173,27.6236
2021-02-09 09:03:08.584,1385.224,27.972
2021-02-09 09:03:07.557,1384.197,28.5305
2021-02-09 09:03:06.515,1383.155,28.5477
2021-02-09 09:03:05.571,1382.211,28.5608
2021-02-09 09:03:04.524,1381.164,28.5726
2021-02-09 09:03:03.575,1380.215,28.5785
2021-02-09 09:03:02.533,1379.173,28.5938
2021-02-09 09:03:01.490,1378.13,28.6111
2021-02-09 09:03:00.557,1377.197,28.6175
2021-02-09 09:02:59.515,1376.155,28.6323
2021-02-09 09:02:58.570,1375.21,28.6445
2021-02-09 09:02:57.528,1374.168,28.6496
2021-02-09 09:02:56.486,1373.126,28.6655
2021-02-09 09:02:55.553,1372.193,28.6801
2021-02-09 09:02:54.512,1371.152,28.689
2021-02-09 09:02:53.559,1370.199,28.7034
2021-02-09 09:02:52.527,1369.167,28.716
2021-02-09 09:02:51.485,1368.125,28.7171
2021-02-09 09:02:50.536,1367.176,28.7383
2021-02-09 09:02:49.494,1366.134,28.7539
2021-02-09 09:02:48.560,1365.2,28.7641
2021-02-09 09:02:47.518,1364.158,28.7828
2021-02-09 09:02:46.565,1363.205,28.792
2021-02-09 09:02:45.538,1362.178,28.804
2021-02-09 09:02:44.481,1361.121,28.8153
2021-02-09 09:02:43.547,1360.187,28.828
2021-02-09 09:02:42.504,1359.144,28.8352
2021-02-09 09:02:41.572,1358.212,28.8612
2021-02-09 09:02:40.530,1357.17,28.8703
2021-02-09 09:02:39.483,1356.123,28.8767
2021-02-09 09:02:38.534,1355.174,28.8877
2021-02-09 09:02:37.491,1354.131,28.8993
2021-02-09 09:02:36.558,1353.198,28.9107
2021-02-09 09:02:35.510,1352.15,28.9253
2021-02-09 09:02:34.577,1351.217,28.9295
2021-02-09 09:02:33.535,1350.175,28.9469
2021-02-09 09:02:32.493,1349.133,28.9636
2021-02-09 09:02:31.545,1348.185,28.9721
2021-02-09 09:02:30.503,1347.143,28.9884
2021-02-09 09:02:29.461,1346.101,28.9954
2021-02-09 09:02:28.529,1345.169,29.0112
2021-02-09 09:02:27.482,1344.122,29.0171
2021-02-09 09:02:26.533,1343.173,29.0294
2021-02-09 09:02:25.504,1342.144,29.0406
2021-02-09 09:02:24.554,1341.194,29.06
2021-02-09 09:02:23.508,1340.148,29.0704
2021-02-09 09:02:22.466,1339.106,29.0852
2021-02-09 09:02:21.533,1338.173,29.0966
2021-02-09 09:02:20.491,1337.131,29.1109
2021-02-09 09:02:19.541,1336.181,29.121
2021-02-09 09:02:18.498,1335.138,29.1359
2021-02-09 09:02:17.456,1334.096,29.1438
2021-02-09 09:02:16.522,1333.162,29.1524
2021-02-09 09:02:15.487,1332.127,29.1668
2021-02-09 09:02:14.540,1331.18,29.1771
2021-02-09 09:02:13.496,1330.136,29.1911
2021-02-09 09:02:12.553,1329.193,29.1951
2021-02-09 09:02:11.511,1328.151,29.2169
2021-02-09 09:02:10.469,1327.109,29.2322
2021-02-09 09:02:09.533,1326.173,29.2404
2021-02-09 09:02:08.491,1325.131,29.2553
2021-02-09 09:02:06.499,1323.139,29.2693
2021-02-09 09:02:05.456,1322.096,29.2902
2021-02-09 09:02:03.478,1320.118,29.3146
2021-02-09 09:02:01.499,1318.139,29.3393
2021-02-09 09:02:00.550,1317.19,29.3471
2021-02-09 09:01:59.508,1316.148,29.3676
2021-02-09 09:01:58.466,1315.106,29.3764
2021-02-09 09:01:57.534,1314.174,29.3895
2021-02-09 09:01:56.488,1313.128,29.4053
2021-02-09 09:01:55.540,1312.18,29.4127
2021-02-09 09:01:54.498,1311.138,29.4281
2021-02-09 09:01:53.455,1310.095,29.4368
2021-02-09 09:01:52.523,1309.163,29.4546
2021-02-09 09:01:51.486,1308.126,29.4654
2021-02-09 09:01:50.533,1307.173,29.4777
2021-02-09 09:01:49.491,1306.131,29.4885
2021-02-09 09:01:48.558,1305.198,29.5009
2021-02-09 09:01:47.516,1304.156,29.5172
2021-02-09 09:01:46.474,1303.114,29.5262
2021-02-09 09:01:45.526,1302.166,29.5433
2021-02-09 09:01:44.483,1301.123,29.5611
2021-02-09 09:01:43.441,1300.081,29.5798
2021-02-09 09:01:42.508,1299.148,29.5806
2021-02-09 09:01:41.466,1298.106,29.5938
2021-02-09 09:01:40.518,1297.158,29.606
2021-02-09 09:01:39.485,1296.125,29.6185
2021-02-09 09:01:38.532,1295.172,29.6302
2021-02-09 09:01:37.490,1294.13,29.6472
2021-02-09 09:01:36.446,1293.086,29.66
2021-02-09 09:01:35.512,1292.152,29.6706
2021-02-09 09:01:34.470,1291.11,29.6883
2021-02-09 09:01:33.522,1290.162,29.6975
2021-02-09 09:01:32.479,1289.119,29.7133
2021-02-09 09:01:31.437,1288.077,29.7285
2021-02-09 09:01:30.503,1287.143,29.7376
2021-02-09 09:01:29.460,1286.1,29.7508
2021-02-09 09:01:28.526,1285.166,29.7629
2021-02-09 09:01:27.480,1284.12,29.7787
2021-02-09 09:01:26.542,1283.182,29.7927
2021-02-09 09:01:25.500,1282.14,29.799
2021-02-09 09:01:24.456,1281.096,29.8145
2021-02-09 09:01:23.508,1280.148,29.8361
2021-02-09 09:01:22.464,1279.104,29.8472
2021-02-09 09:01:21.532,1278.172,29.8548
2021-02-09 09:01:20.490,1277.13,29.8732
2021-02-09 09:01:19.447,1276.087,29.8873
2021-02-09 09:01:18.511,1275.151,29.8936
2021-02-09 09:01:17.470,1274.11,29.9065
2021-02-09 09:01:16.520,1273.16,29.9229
2021-02-09 09:01:15.477,1272.117,29.9355
2021-02-09 09:01:14.539,1271.179,29.9409
2021-02-09 09:01:13.495,1270.135,29.9591
2021-02-09 09:01:12.452,1269.092,29.983
2021-02-09 09:01:11.519,1268.159,29.9944
2021-02-09 09:01:10.473,1267.113,30.0016
2021-02-09 09:01:09.525,1266.165,30.0209
2021-02-09 09:01:08.483,1265.123,30.027
2021-02-09 09:01:07.441,1264.081,30.0428
2021-02-09 09:01:06.508,1263.148,30.0616
2021-02-09 09:01:05.465,1262.105,30.0653
2021-02-09 09:01:04.516,1261.156,30.084
2021-02-09 09:01:03.473,1260.113,30.095
2021-02-09 09:01:02.536,1259.176,30.1034
2021-02-09 09:01:01.492,1258.132,30.1242
2021-02-09 09:01:00.450,1257.09,30.142
2021-02-09 09:00:59.514,1256.154,30.153
2021-02-09 09:00:58.472,1255.112,30.1697
2021-02-09 09:00:57.522,1254.162,30.1837
2021-02-09 09:00:56.489,1253.129,30.1909
2021-02-09 09:00:55.446,1252.086,30.2032
2021-02-09 09:00:54.511,1251.151,30.2249
2021-02-09 09:00:53.467,1250.107,30.232
2021-02-09 09:00:52.425,1249.065,30.2482
2021-02-09 09:00:51.475,1248.115,30.2612
2021-02-09 09:00:50.445,1247.085,30.2759
2021-02-09 09:00:49.491,1246.131,30.2928
2021-02-09 09:00:48.449,1245.089,30.3017
2021-02-09 09:00:47.516,1244.156,30.3147
2021-02-09 09:00:46.474,1243.114,30.3319
2021-02-09 09:00:45.431,1242.071,30.3419
2021-02-09 09:00:44.483,1241.123,30.3569
2021-02-09 09:00:43.441,1240.081,30.3647
2021-02-09 09:00:42.508,1239.148,30.3908
2021-02-09 09:00:41.466,1238.106,30.391
2021-02-09 09:00:40.424,1237.064,30.407
2021-02-09 09:00:39.475,1236.115,30.42
2021-02-09 09:00:38.438,1235.078,30.4345
2021-02-09 09:00:37.500,1234.14,30.4467
2021-02-09 09:00:36.458,1233.098,30.4594
2021-02-09 09:00:35.519,1232.159,30.4789
2021-02-09 09:00:34.477,1231.117,30.4927
2021-02-09 09:00:33.434,1230.074,30.5067
2021-02-09 09:00:32.485,1229.125,30.5192
2021-02-09 09:00:31.444,1228.084,30.5296
2021-02-09 09:00:30.511,1227.151,30.5521
2021-02-09 09:00:29.469,1226.109,30.5644
2021-02-09 09:00:28.427,1225.067,30.5775
2021-02-09 09:00:26.432,1223.072,30.6118
2021-02-09 09:00:24.451,1221.091,30.6426
2021-02-09 09:00:23.519,1220.159,30.6523
2021-02-09 09:00:22.476,1219.116,30.6768
2021-02-09 09:00:21.432,1218.072,30.6793
