OPC Tag,OPC Timestamp:,Buffer Timestamp,Raw buffer,Pressure Values
BV62.NPW.ByteArray,2020-12-18 17:25:05.011,2020-12-18 17:24:30.090,"[32, 18, 24, 18, 36, 48, 9, 6, 40, 155, 40, 154, 40, 153, 40, 153, 40, 152, 40, 151, 40, 151, 40, 150, 40, 149, 40, 149, 40, 148, 40, 148, 40, 148, 40, 148, 40, 148, 40, 147, 40, 147, 40, 147, 40, 146, 40, 146, 40, 146, 40, 146, 40, 145, 40, 145, 40, 144, 40, 143, 40, 143, 40, 143, 40, 142, 40, 142, 40, 142, 40, 142, 40, 142, 40, 142, 40, 141, 40, 141, 40, 141, 40, 141, 40, 141, 40, 141, 40, 140, 40, 140, 40, 140, 40, 140, 40, 139, 40, 139, 40, 139, 40, 138, 40, 138, 40, 138, 40, 137, 40, 137, 40, 137, 40, 137, 40, 136, 40, 137, 40, 136, 40, 136, 40, 136, 40, 136, 40, 135, 40, 135, 40, 134, 40, 134, 40, 134, 40, 134, 40, 134, 40, 133, 40, 133, 40, 133, 40, 133, 40, 133, 40, 132, 40, 132, 40, 132, 40, 132, 40, 132, 40, 132, 40, 131, 40, 131, 40, 131, 40, 131, 40, 131, 40, 131, 40, 130, 40, 130, 40, 130, 40, 130, 40, 130, 40, 130, 40, 129, 40, 129, 40, 129, 40, 129, 40, 129, 40, 129, 40, 129, 40, 129, 40, 129, 40, 128, 40, 128, 40, 127, 40, 127, 40, 127, 40, 127, 40, 127, 40, 126, 40, 126, 40, 126, 40, 126, 40, 125, 40, 125, 40, 124, 40, 124, 40, 123, 40, 123, 40, 123, 40, 123, 40, 123, 40, 123, 40, 123, 40, 123, 40, 123, 40, 123, 40, 123, 40, 123, 40, 123, 40, 122, 40, 122, 40, 123, 40, 122, 40, 122, 40, 122, 40, 121, 40, 122, 40, 121, 40, 121, 40, 121, 40, 121, 40, 121, 40, 121, 40, 121, 40, 121, 40, 121, 40, 120, 40, 120, 40, 120, 40, 120, 40, 120, 40, 120, 40, 120, 40, 120, 40, 119, 40, 119, 40, 119, 40, 119, 40, 118, 40, 118, 40, 118, 40, 118, 40, 118, 40, 118, 40, 118, 40, 117, 40, 117, 40, 117, 40, 117, 40, 116, 40, 116, 40, 116, 40, 116, 40, 116, 40, 116, 40, 115, 40, 115, 40, 115, 40, 115, 40, 114, 40, 114, 40, 114, 40, 114, 40, 114, 40, 114, 40, 114, 40, 113, 40, 113, 40, 113, 40, 113, 40, 113, 40, 113, 40, 112, 40, 112, 40, 112, 40, 112, 40, 111, 40, 111, 40, 111, 40, 111, 40, 111, 40, 111, 40, 110, 40, 110, 40, 110, 40, 110, 40, 110, 40, 110, 40, 110, 40, 110, 40, 110, 40, 110, 40, 109, 40, 109, 40, 109, 40, 109, 40, 109, 40, 109, 40, 109, 40, 109, 40, 109, 40, 108, 40, 108, 40, 108, 40, 108, 40, 108, 40, 108, 40, 108, 40, 108, 40, 108, 40, 108, 40, 108, 40, 108, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 108, 40, 108, 40, 108, 40, 108, 40, 108, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 107, 40, 106, 40, 106, 40, 107, 40, 107, 40, 107, 40, 107, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 105, 40, 106, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 106, 40, 105, 40, 105, 40, 105, 40, 106, 40, 106, 40, 106, 40, 106, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 104, 40, 104, 40, 104, 40, 104, 40, 104, 40, 104, 40, 104, 40, 104, 40, 104, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 105, 40, 106, 40, 107, 40, 110, 40, 119, 40, 129, 40, 136, 40, 139, 40, 140, 40, 141, 40, 143, 40, 145, 40, 146, 40, 147, 40, 147, 40, 147, 40, 148, 40, 148, 40, 149, 40, 150, 40, 150, 40, 150, 40, 151, 40, 152, 40, 152, 40, 154, 40, 155, 40, 155, 40, 156, 40, 156, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 156, 40, 156, 40, 156, 40, 156, 40, 156, 40, 156, 40, 156, 40, 156, 40, 156, 40, 155, 40, 156, 40, 156, 40, 155, 40, 155, 40, 155, 40, 155, 40, 155, 40, 155, 40, 155, 40, 155, 40, 155, 40, 155, 40, 156, 40, 156, 40, 155, 40, 155, 40, 156, 40, 156, 40, 156, 40, 156, 40, 156, 40, 156, 40, 157, 40, 157, 40, 157, 40, 158, 40, 158, 40, 158, 40, 158, 40, 159, 40, 158, 40, 158, 40, 158, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 158, 40, 158, 40, 158, 40, 158, 40, 158, 40, 158, 40, 158, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157, 40, 157]","[20.79, 20.788, 20.786, 20.786, 20.784, 20.782, 20.782, 20.78, 20.778, 20.778, 20.776, 20.776, 20.776, 20.776, 20.776, 20.774, 20.774, 20.774, 20.772, 20.772, 20.772, 20.772, 20.77, 20.77, 20.768, 20.766, 20.766, 20.766, 20.764, 20.764, 20.764, 20.764, 20.764, 20.764, 20.762, 20.762, 20.762, 20.762, 20.762, 20.762, 20.76, 20.76, 20.76, 20.76, 20.758, 20.758, 20.758, 20.756, 20.756, 20.756, 20.754, 20.754, 20.754, 20.754, 20.752, 20.754, 20.752, 20.752, 20.752, 20.752, 20.75, 20.75, 20.748, 20.748, 20.748, 20.748, 20.748, 20.746, 20.746, 20.746, 20.746, 20.746, 20.744, 20.744, 20.744, 20.744, 20.744, 20.744, 20.742, 20.742, 20.742, 20.742, 20.742, 20.742, 20.74, 20.74, 20.74, 20.74, 20.74, 20.74, 20.738, 20.738, 20.738, 20.738, 20.738, 20.738, 20.738, 20.738, 20.738, 20.736, 20.736, 20.734, 20.734, 20.734, 20.734, 20.734, 20.732, 20.732, 20.732, 20.732, 20.73, 20.73, 20.728, 20.728, 20.726, 20.726, 20.726, 20.726, 20.726, 20.726, 20.726, 20.726, 20.726, 20.726, 20.726, 20.726, 20.726, 20.724, 20.724, 20.726, 20.724, 20.724, 20.724, 20.722, 20.724, 20.722, 20.722, 20.722, 20.722, 20.722, 20.722, 20.722, 20.722, 20.722, 20.72, 20.72, 20.72, 20.72, 20.72, 20.72, 20.72, 20.72, 20.718, 20.718, 20.718, 20.718, 20.716, 20.716, 20.716, 20.716, 20.716, 20.716, 20.716, 20.714, 20.714, 20.714, 20.714, 20.712, 20.712, 20.712, 20.712, 20.712, 20.712, 20.71, 20.71, 20.71, 20.71, 20.708, 20.708, 20.708, 20.708, 20.708, 20.708, 20.708, 20.706, 20.706, 20.706, 20.706, 20.706, 20.706, 20.704, 20.704, 20.704, 20.704, 20.702, 20.702, 20.702, 20.702, 20.702, 20.702, 20.7, 20.7, 20.7, 20.7, 20.7, 20.7, 20.7, 20.7, 20.7, 20.7, 20.698, 20.698, 20.698, 20.698, 20.698, 20.698, 20.698, 20.698, 20.698, 20.696, 20.696, 20.696, 20.696, 20.696, 20.696, 20.696, 20.696, 20.696, 20.696, 20.696, 20.696, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.696, 20.696, 20.696, 20.696, 20.696, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.694, 20.692, 20.692, 20.694, 20.694, 20.694, 20.694, 20.692, 20.692, 20.692, 20.692, 20.692, 20.69, 20.692, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.692, 20.69, 20.69, 20.69, 20.692, 20.692, 20.692, 20.692, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.688, 20.688, 20.688, 20.688, 20.688, 20.688, 20.688, 20.688, 20.688, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.69, 20.692, 20.694, 20.7, 20.718, 20.738, 20.752, 20.758, 20.76, 20.762, 20.766, 20.77, 20.772, 20.774, 20.774, 20.774, 20.776, 20.776, 20.778, 20.78, 20.78, 20.78, 20.782, 20.784, 20.784, 20.788, 20.79, 20.79, 20.792, 20.792, 20.794, 20.794, 20.794, 20.794, 20.794, 20.792, 20.792, 20.792, 20.792, 20.792, 20.792, 20.792, 20.792, 20.792, 20.79, 20.792, 20.792, 20.79, 20.79, 20.79, 20.79, 20.79, 20.79, 20.79, 20.79, 20.79, 20.79, 20.792, 20.792, 20.79, 20.79, 20.792, 20.792, 20.792, 20.792, 20.792, 20.792, 20.794, 20.794, 20.794, 20.796, 20.796, 20.796, 20.796, 20.798, 20.796, 20.796, 20.796, 20.794, 20.794, 20.794, 20.794, 20.794, 20.794, 20.794, 20.794, 20.794, 20.794, 20.794, 20.794, 20.794, 20.796, 20.796, 20.796, 20.796, 20.796, 20.796, 20.796, 20.794, 20.794, 20.794, 20.794, 20.794, 20.794, 20.794, 20.794, 20.794, 20.794, 20.794, 20.794, 20.794, 20.794, 20.794]"
